FACILITY_UNIT_PROCESS_ID,CWNS_ID,FACILITY_ID,STATE_CODE,INFRASTRUCTURE_TYPE,TREATMENT_TYPE,UNIT_PROCESS,EXISTING_FLAG,PLANNED_FLAG,UNIT_PROCESS_NOTES
3769,51000004003,1192581,VA,Wastewater,Preliminary treatment,Flow Equalization,Y,,
3770,51000004003,1192581,VA,Wastewater,Preliminary treatment,Screening,Y,,
3771,51000004003,1192581,VA,Wastewater,Primary treatment,Primary Clarification or Sedimentation,Y,,
3773,51000004003,1192581,VA,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
3767,51000004003,1192581,VA,Wastewater,Disinfection,"Disinfection, other chemical",Y,,
3772,51000004003,1192581,VA,Wastewater,Secondary treatment,"Attached Growth, Aerobic",Y,,
3774,51000004003,1192581,VA,Wastewater,Solids handling,Biosolids Drying,Y,,
3802,34006038011,442526,NJ,Stormwater,Green infrastructure,Bioretention,,Y,
3801,34006038011,442526,NJ,Stormwater,Green infrastructure,Rain barrel,,Y,
3800,34006038011,442526,NJ,Stormwater,Green infrastructure,Permeable pavement,,Y,
6990,12000288002,400521,FL,Stormwater,Gray infrastructure,Gray stormwater conveyance,Y,,
7270,12000287008,1239657,FL,Stormwater,Gray infrastructure,Gray stormwater conveyance,Y,,
7297,09000000082,3612505,CT,Wastewater,Disinfection,"Disinfection, UV",,Y,
7299,09000000082,3612505,CT,Wastewater,Preliminary treatment,Screening,Y,,
7298,09000000082,3612505,CT,Wastewater,Nutrient Removal and additional treatment,Filtration,,Y,Tertiary denitrification with a denitrification filter
2293,29001023001,1133277,MO,Wastewater,Preliminary treatment,Screening,Y,,
2294,29001023001,1133277,MO,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
2295,29001023001,1133277,MO,Wastewater,Disinfection,Dechlorination,Y,,
2298,29001023001,1133277,MO,Wastewater,Solids handling,Biosolids Incineration,Y,,
2296,29001023001,1133277,MO,Wastewater,Solids handling,Biosolids Thickening,Y,,
2297,29001023001,1133277,MO,Wastewater,Solids handling,Biosolids Mechanical Dewatering,Y,,
2299,29001023001,1133277,MO,Wastewater,Secondary treatment,"Attached Growth, Aerobic",Y,,Trickling filters
6904,12000001035,1078110,FL,Wastewater,Nutrient Removal and additional treatment,Biological N removal,Y,,
7219,12000050001,1078169,FL,Wastewater,Nutrient Removal and additional treatment,Biological N removal,Y,,
7460,12000000040,3608446,FL,Stormwater,Gray infrastructure,Gray stormwater conveyance,Y,,
6299,25000379001,1092562,MA,Wastewater,Disinfection,"Disinfection, UV",Y,,
6301,25000379001,1092562,MA,Wastewater,Preliminary treatment,Screening,Y,,
6305,25000379001,1092562,MA,Wastewater,Solids handling,Biosolids Thickening,Y,,
6300,25000379001,1092562,MA,Wastewater,Nutrient Removal and additional treatment,Biological N removal,Y,,
6302,25000379001,1092562,MA,Wastewater,Primary treatment,Primary Clarification or Sedimentation,Y,,
6304,25000379001,1092562,MA,Wastewater,Secondary treatment,"Suspended Growth, Anaerobic",Y,,
6303,25000379001,1092562,MA,Wastewater,Secondary treatment,"Suspended Growth, Aerobic",Y,,
7507,02000108100,3612712,AK,Wastewater,Preliminary treatment,Screening,Y,,
7508,02000108100,3612712,AK,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
6436,25000119002,3609757,MA,Wastewater,Disinfection,"Disinfection, UV",Y,,
6437,25000119002,3609757,MA,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
6438,25000119002,3609757,MA,Wastewater,Full Advanced Treatment for Potable Reuse,Granular activated carbon (GAC),Y,,
6439,25000119002,3609757,MA,Wastewater,Full Advanced Treatment for Potable Reuse,Media Filtration,Y,,
7607,23000405001,3513465,ME,Decentralized Wastewater Treatment,Decentralized,Septic tank,Y,,
7608,23000405001,3513465,ME,Decentralized Wastewater Treatment,Decentralized,Leach field,Y,,
6621,12000193001,1078351,FL,Wastewater,Nutrient Removal and additional treatment,Biological N removal,Y,,5-stage modified Bardenpho system with anaerobic and anoxic basins
7489,21000219001,1139650,KY,Wastewater,Solids handling,Biosolids Drying,Y,,
7487,21000219001,1139650,KY,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
7488,21000219001,1139650,KY,Wastewater,Secondary treatment,"Suspended Growth, Aerobic",Y,,
7490,21000219001,1139650,KY,Wastewater,Nutrient Removal and additional treatment,Biological P removal,Y,,
7486,21000219001,1139650,KY,Wastewater,Disinfection,Dechlorination,Y,,
6852,21000603001,3519538,KY,Wastewater,Disinfection,"Disinfection, UV",Y,,
6854,21000603001,3519538,KY,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
6853,21000603001,3519538,KY,Wastewater,Secondary treatment,"Suspended Growth, Aerobic",Y,,
6848,23000089001,1142528,ME,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
6849,23000089001,1142528,ME,Wastewater,Preliminary treatment,Screening,Y,,
6850,23000089001,1142528,ME,Wastewater,Primary treatment,Primary Clarification or Sedimentation,Y,,
6847,23000089001,1142528,ME,Wastewater,Disinfection,Dechlorination,Y,,
6851,23000089001,1142528,ME,Wastewater,Secondary treatment,"Attached Growth, Aerobic",Y,,
5429,12000017026,491151,FL,Wastewater,Primary treatment,Primary Clarification or Sedimentation,Y,,
7425,23000097002,1142537,ME,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
7426,23000097002,1142537,ME,Wastewater,Disinfection,Dechlorination,Y,,
7424,23000097002,1142537,ME,Wastewater,Primary treatment,Primary Clarification or Sedimentation,Y,,"septic tanks, 301(h) waiver"
6832,12000088002,1078220,FL,Wastewater,Secondary treatment,"Biological Treatment, Other",Y,,
6831,12000088002,1078220,FL,Wastewater,Preliminary treatment,Screening,Y,,
6833,12000088002,1078220,FL,Wastewater,Disinfection,"Disinfection, UV",Y,,
6906,12000001046,1078118,FL,Stormwater,Gray infrastructure,Gray stormwater conveyance,Y,,
5886,25000147001,1092430,MA,Wastewater,Nutrient Removal and additional treatment,"Chemical Addition, Polymer",Y,,Sludge pressing
5888,25000147001,1092430,MA,Wastewater,Secondary treatment,"Biological Treatment, Other",Y,,Secondary clarifiers
5885,25000147001,1092430,MA,Wastewater,Full Advanced Treatment for Potable Reuse,Lime stabilization,Y,,For sludge conditioning
5890,25000147001,1092430,MA,Wastewater,Solids handling,Biosolids Mechanical Dewatering,Y,,Belt filter press
5884,25000147001,1092430,MA,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,Effluent chlorination
5887,25000147001,1092430,MA,Wastewater,Preliminary treatment,Screening,Y,,Bar screens
5889,25000147001,1092430,MA,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,Digesters
7136,09001450001,1071950,CT,Decentralized Wastewater Treatment,Decentralized,Septic tank,Y,,
7469,21000305001,1235517,KY,Wastewater,Secondary treatment,"Suspended Growth, Aerobic",Y,,
7470,21000305001,1235517,KY,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
7471,21000305001,1235517,KY,Wastewater,Solids handling,Biosolids Drying,Y,,
7468,21000305001,1235517,KY,Wastewater,Disinfection,"Disinfection, UV",Y,,
5902,25000030001,2979045,MA,Wastewater,Disinfection,Dechlorination,Y,,sodium bisulfite
5906,25000030001,2979045,MA,Wastewater,Primary treatment,Primary Clarification or Sedimentation,Y,,
5910,25000030001,2979045,MA,Wastewater,Solids handling,Biosolids Thickening,Y,,
5907,25000030001,2979045,MA,Wastewater,Secondary treatment,"Activated Sludge, Conventional",Y,,Activated sludge
5904,25000030001,2979045,MA,Wastewater,Preliminary treatment,Flow Equalization,Y,,
5905,25000030001,2979045,MA,Wastewater,Preliminary treatment,Screening,Y,,
5908,25000030001,2979045,MA,Wastewater,Solids handling,Biosolids Incineration,Y,,Offsite
5903,25000030001,2979045,MA,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,sodium hypochlorite
5909,25000030001,2979045,MA,Wastewater,Solids handling,Biosolids Mechanical Dewatering,Y,,
7561,21000291001,1235513,KY,Wastewater,Disinfection,Dechlorination,Y,,
7562,21000291001,1235513,KY,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
7563,21000291001,1235513,KY,Wastewater,Secondary treatment,"Suspended Growth, Aerobic",Y,,
7564,21000291001,1235513,KY,Wastewater,Solids handling,Biosolids Thickening,Y,,
7208,12000272001,2876320,FL,Wastewater,Nutrient Removal and additional treatment,Biological N removal,Y,,
7600,38000221001,1151461,ND,Wastewater,Secondary treatment,"Lagoon, Aerobic",Y,,Aerated primary cell
7102,50000000033,3608830,VT,Decentralized Wastewater Treatment,Decentralized,Leach field,Y,,
7104,50000000033,3608830,VT,Decentralized Wastewater Treatment,Decentralized,Other non-centralized treatment,Y,,
7105,50000000033,3608830,VT,Decentralized Wastewater Treatment,Decentralized,Septic tank,Y,,
7106,50000000033,3608830,VT,Decentralized Wastewater Treatment,Decentralized,Leach field,,Y,
7103,50000000033,3608830,VT,Decentralized Wastewater Treatment,Decentralized,Mound system,Y,,
7107,50000000033,3608830,VT,Decentralized Wastewater Treatment,Decentralized,Mound system,,Y,
7109,50000000033,3608830,VT,Decentralized Wastewater Treatment,Decentralized,Septic tank,,Y,
7108,50000000033,3608830,VT,Decentralized Wastewater Treatment,Decentralized,Other non-centralized treatment,,Y,
7529,60000001002,1143996,AS,Wastewater,Disinfection,"Disinfection, UV",Y,,
7012,09000000070,3612397,CT,Decentralized Wastewater Treatment,Decentralized,Other non-centralized treatment,Y,,
5911,25000168001,1092449,MA,Wastewater,Disinfection,"Disinfection, UV",Y,,
5912,25000168001,1092449,MA,Wastewater,Nutrient Removal and additional treatment,Biological N removal,Y,,
5918,25000168001,1092449,MA,Wastewater,Secondary treatment,"Sludge Blanket, Anaerobic",Y,,
5917,25000168001,1092449,MA,Wastewater,Preliminary treatment,Screening,Y,,
5919,25000168001,1092449,MA,Wastewater,Solids handling,Biosolids Mechanical Dewatering,Y,,
5913,25000168001,1092449,MA,Wastewater,Nutrient Removal and additional treatment,Biological P removal,Y,,
5914,25000168001,1092449,MA,Wastewater,Nutrient Removal and additional treatment,"Chemical Addition, Polymer",Y,,
5915,25000168001,1092449,MA,Wastewater,Nutrient Removal and additional treatment,Chemical P Removal,Y,,
5916,25000168001,1092449,MA,Wastewater,Preliminary treatment,Flow Equalization,Y,,
5776,25000139001,1092426,MA,Wastewater,Disinfection,"Disinfection, UV",Y,,
5781,25000139001,1092426,MA,Wastewater,Solids handling,Biosolids Thickening,Y,,
5779,25000139001,1092426,MA,Wastewater,Preliminary treatment,Screening,Y,,
5777,25000139001,1092426,MA,Wastewater,Nutrient Removal and additional treatment,Biological N removal,Y,,Seasonal Ammonia only
5778,25000139001,1092426,MA,Wastewater,Nutrient Removal and additional treatment,Chemical P Removal,Y,,Poly Aluminum Chloride
5780,25000139001,1092426,MA,Wastewater,Secondary treatment,"Suspended Growth, Aerobic",Y,,
6022,25000187001,1092469,MA,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
6023,25000187001,1092469,MA,Wastewater,Preliminary treatment,Screening,Y,,
6025,25000187001,1092469,MA,Wastewater,Secondary treatment,"Suspended Growth, Aerobic",Y,,Secondary Clarifier
6026,25000187001,1092469,MA,Wastewater,Solids handling,Biosolids Mechanical Dewatering,Y,,
6024,25000187001,1092469,MA,Wastewater,Primary treatment,Flotation,Y,,
7284,12000225001,1078371,FL,Wastewater,Preliminary treatment,Screening,Y,,
7287,12000225001,1078371,FL,Wastewater,Solids handling,Biosolids Aerobic Digestion,Y,,
7286,12000225001,1078371,FL,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
7285,12000225001,1078371,FL,Wastewater,Primary treatment,Primary Clarification or Sedimentation,Y,,
7530,60000001001,1143995,AS,Wastewater,Disinfection,"Disinfection, UV",Y,,
6132,25000205001,1092490,MA,Wastewater,Solids handling,Biosolids Thickening,Y,,
6123,25000205001,1092490,MA,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
6124,25000205001,1092490,MA,Wastewater,Nutrient Removal and additional treatment,Biological N removal,Y,,
6126,25000205001,1092490,MA,Wastewater,Nutrient Removal and additional treatment,"Chemical Addition, Alum",Y,,
6129,25000205001,1092490,MA,Wastewater,Preliminary treatment,Screening,Y,,
6131,25000205001,1092490,MA,Wastewater,Secondary treatment,"Attached Growth, Aerobic",Y,,
6130,25000205001,1092490,MA,Wastewater,Primary treatment,Primary Clarification or Sedimentation,Y,,
6122,25000205001,1092490,MA,Wastewater,Disinfection,Dechlorination,Y,,
6128,25000205001,1092490,MA,Wastewater,Nutrient Removal and additional treatment,Chemical P Removal,Y,,
6125,25000205001,1092490,MA,Wastewater,Nutrient Removal and additional treatment,Biological P removal,Y,,
6127,25000205001,1092490,MA,Wastewater,Nutrient Removal and additional treatment,"Chemical Addition, Polymer",Y,,
6102,25000262001,1092543,MA,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,Chlorine gas
6109,25000262001,1092543,MA,Wastewater,Primary treatment,Primary Clarification or Sedimentation,Y,,
6103,25000262001,1092543,MA,Wastewater,Full Advanced Treatment for Potable Reuse,Flocculation,Y,,Secondary thickener
6110,25000262001,1092543,MA,Wastewater,Secondary treatment,"Attached Growth, Aerobic",Y,,RBC
6111,25000262001,1092543,MA,Wastewater,Secondary treatment,"Attached Growth, Anaerobic",Y,,RBC
6101,25000262001,1092543,MA,Wastewater,Disinfection,Dechlorination,Y,,SO2
6104,25000262001,1092543,MA,Wastewater,Full Advanced Treatment for Potable Reuse,Media Filtration,Y,,RBC
6105,25000262001,1092543,MA,Wastewater,Nutrient Removal and additional treatment,Biological N removal,Y,,
6107,25000262001,1092543,MA,Wastewater,Nutrient Removal and additional treatment,"Chemical Addition, Alum",Y,,
6108,25000262001,1092543,MA,Wastewater,Preliminary treatment,Screening,Y,,
6112,25000262001,1092543,MA,Wastewater,Solids handling,Biosolids Thickening,Y,,Final dispositioning liquid sludge removal
6106,25000262001,1092543,MA,Wastewater,Nutrient Removal and additional treatment,Biological P removal,Y,,
6092,25000107001,1092404,MA,Wastewater,Nutrient Removal and additional treatment,Biological N removal,Y,,Nitrification only
6093,25000107001,1092404,MA,Wastewater,Nutrient Removal and additional treatment,Biological P removal,Y,,
6094,25000107001,1092404,MA,Wastewater,Nutrient Removal and additional treatment,"Chemical Addition, Ferric Chloride",Y,,
6091,25000107001,1092404,MA,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,Sodium Hypochlorite
6097,25000107001,1092404,MA,Wastewater,Preliminary treatment,Screening,Y,,
6098,25000107001,1092404,MA,Wastewater,Primary treatment,Primary Clarification or Sedimentation,Y,,
6099,25000107001,1092404,MA,Wastewater,Secondary treatment,"Suspended Growth, Aerobic",Y,,Activated Sludge
6100,25000107001,1092404,MA,Wastewater,Solids handling,Biosolids Thickening,Y,,RDT
6096,25000107001,1092404,MA,Wastewater,Nutrient Removal and additional treatment,Chemical P Removal,Y,,
6090,25000107001,1092404,MA,Wastewater,Disinfection,Dechlorination,Y,,Sodium Bisulfite
6095,25000107001,1092404,MA,Wastewater,Nutrient Removal and additional treatment,"Chemical Addition, Polymer",Y,,
1817,29001032001,1133310,MO,Wastewater,Disinfection,Dechlorination,Y,,
1814,29001032001,1133310,MO,Wastewater,Preliminary treatment,Screening,Y,,
1815,29001032001,1133310,MO,Wastewater,Secondary treatment,Reactor (Oxidation Ditch),Y,,Oxidation ditch
1816,29001032001,1133310,MO,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
7663,23000075001,1142513,ME,Wastewater,Preliminary treatment,Screening,Y,,
7664,23000075001,1142513,ME,Wastewater,Primary treatment,Flotation,Y,,
7665,23000075001,1142513,ME,Wastewater,Secondary treatment,"Suspended Growth, Aerobic",Y,,
7666,23000075001,1142513,ME,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
7288,23000060001,1142497,ME,Wastewater,Preliminary treatment,Screening,Y,,Mechanical step screen with manual bar rack backup.
7289,23000060001,1142497,ME,Wastewater,Primary treatment,Primary Clarification or Sedimentation,Y,,
7290,23000060001,1142497,ME,Wastewater,Secondary treatment,"Attached Growth, Aerobic",Y,,Rotating biological contactors
7291,23000060001,1142497,ME,Wastewater,Solids handling,Biosolids Mechanical Dewatering,Y,,Rotary screw press
7292,23000060001,1142497,ME,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
4571,23000079001,1142517,ME,Wastewater,Preliminary treatment,Screening,,Y,Channel Grinder
4573,23000079001,1142517,ME,Wastewater,Secondary treatment,"Biological Treatment, Other",,Y,Alkalinity Addition
4575,23000079001,1142517,ME,Wastewater,Disinfection,Dechlorination,,Y,
4566,23000079001,1142517,ME,Wastewater,Preliminary treatment,Screening,Y,,
4567,23000079001,1142517,ME,Wastewater,Primary treatment,Primary Clarification or Sedimentation,Y,,Swirl Concentrator
4568,23000079001,1142517,ME,Wastewater,Primary treatment,Primary Clarification or Sedimentation,Y,,Imhoff Tank
4569,23000079001,1142517,ME,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",Y,,
4572,23000079001,1142517,ME,Wastewater,Secondary treatment,"Activated Sludge, Conventional",,Y,Aeration Basins
4576,23000079001,1142517,ME,Wastewater,Disinfection,"Disinfection, chlorine/ chloramine",,Y,
4574,23000079001,1142517,ME,Wastewater,Secondary treatment,"Biological Treatment, Other",,Y,Final Clarifiers
4570,23000079001,1142517,ME,Wastewater,Disinfection,Dechlorination,Y,,
7321,23000007002,1142438,ME,Wastewater,Preliminary treatment,Flow Equalization,Y,,"Influent wastewater is first processed in two anoxic pretreatment tanks, then onto a flow equalization pump station."
7327,23000007002,1142438,ME,Wastewater,Secondary treatment,"Attached Growth, Aerobic",Y,,Rotating biological contactors
