AGENCY_NAME,PERMIT_NUMBER,Primary Clarifier_status,Primary Clarifier_binary,Screening_status,Screening_binary,Microstrainer_status,Microstrainer_binary,Flow Equalization_status,Flow Equalization_binary,Grit Removal_status,Grit Removal_binary,Alum Addition_status,Alum Addition_binary,Ferric Chloride Addition_status,Ferric Chloride Addition_binary,Other Chemical Addition_status,Other Chemical Addition_binary,Flotation_status,Flotation_binary,Neutralization_status,Neutralization_binary,A2O_status,A2O_binary,SBR_status,SBR_binary,Oxidation Ditch_status,Oxidation Ditch_binary,Pure Oxygen Activated Sludge_status,Pure Oxygen Activated Sludge_binary,Unspecified CAS_status,Unspecified CAS_binary,Biofilter Trickling Filter_status,Biofilter Trickling Filter_binary,Rotating Biological Contractor_status,Rotating Biological Contractor_binary,Anaerobic Filter_status,Anaerobic Filter_binary,Facultative Lagoon_status,Facultative Lagoon_binary,Aerated Lagoon_status,Aerated Lagoon_binary,Anaerobic Lagoon_status,Anaerobic Lagoon_binary,Polishing Lagoon_status,Polishing Lagoon_binary,Extended Aeration_status,Extended Aeration_binary,Stepfeed_status,Stepfeed_binary,Membrane Bioreactor_status,Membrane Bioreactor_binary,Membrane Aerated Biofilm Rioreactor_status,Membrane Aerated Biofilm Rioreactor_binary,Alum Addition_status,Alum Addition_binary,Ferric Chloride Addition_status,Ferric Chloride Addition_binary,Polymer Addition_status,Polymer Addition_binary,Biological N Removal_status,Biological N Removal_binary,Biological P Removal_status,Biological P Removal_binary,Chemical N Removal_status,Chemical N Removal_binary,Chemical P Removal_status,Chemical P Removal_binary,Constructed Wetland_status,Constructed Wetland_binary,Surface Wetland_status,Surface Wetland_binary,Unspecified Nature-Based Solution_status,Unspecified Nature-Based Solution_binary,Alum Addition_status,Alum Addition_binary,Ferric Chloride Addition_status,Ferric Chloride Addition_binary,Tertiary Filtration_status,Tertiary Filtration_binary,Chlorination_status,Chlorination_binary,Dechlorination_status,Dechlorination_binary,Ozonation_status,Ozonation_binary,UV Disinfection_status,UV Disinfection_binary,Thermal Disinfection_status,Thermal Disinfection_binary,UV-AOP_status,UV-AOP_binary,Flocculation_status,Flocculation_binary,Biologically Active Filter_status,Biologically Active Filter_binary,Ion Exchange_status,Ion Exchange_binary,Activated Carbon_status,Activated Carbon_binary,Media Filtration_status,Media Filtration_binary,Nanofiltration_status,Nanofiltration_binary,Electrodialysis Reversal_status,Electrodialysis Reversal_binary,Electrodialysis_status,Electrodialysis_binary,Reverse Osmosis_status,Reverse Osmosis_binary,Ultrafiltration_status,Ultrafiltration_binary,Microfiltration_status,Microfiltration_binary,Sedimentation_status,Sedimentation_binary,Anaerobic Digestion_status,Anaerobic Digestion_binary,Aerobic Digestion_status,Aerobic Digestion_binary,Chemical Addition_status,Chemical Addition_binary,Drying_status,Drying_binary,MHI_status,MHI_binary,FBI_status,FBI_binary,Unspecified Incineration_status,Unspecified Incineration_binary,Mechanical Dewatering_status,Mechanical Dewatering_binary,Thickening_status,Thickening_binary,Biosolids Lagoon_status,Biosolids Lagoon_binary,Land Treatment_status,Land Treatment_binary,Lime Treatment_status,Lime Treatment_binary,Stabilization Pond_status,Stabilization Pond_binary,Unspecified Energy Recovery_status,Unspecified Energy Recovery_binary,Biogas Production_status,Biogas Production_binary,Cogeneration_status,Cogeneration_binary
Occidental CSD,CA0023051,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
South San Francisco City,CA0038130,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
St. Helena City,CA0038016,not_found,0,present,1,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Stege Sanitary District,CA0038482,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Stockton City,CA0079138,not_found,0,present,1,present,1,present,1,present,1,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Summerland SD,CA0048054,not_found,0,present,1,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Sunnyvale City,CA0037621,not_found,0,future,1,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,future,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,future,1,future,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present_and_future,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Tehama  Co SD #1,CA0084069,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Town of Discovery Bay CSD,CA0078590,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Tuolumne Utilities District,CA0084727,not_found,0,present,1,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
UC Davis,CA0077895,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
US Navy Naval Air Station El Centro,CA0104906,not_found,0,present,1,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
USDI National Park Service Yosemite National Park,CA0081759,not_found,0,present,1,not_found,0,present_and_future,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Ukiah City,CA0022888,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Union Sanitary District,CA0038733,not_found,0,present,1,not_found,0,future,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present_and_future,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present_and_future,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present_and_future,1,future,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
United States Section of the International Boundary and Water Commission (USIBWC),CA0108928,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Vacaville City DPW,CA0077691,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Vallejo Flood & Wastewater District (formerly Vallejo San & Flood Control District),CA0037699,not_found,0,present,1,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
West Basin MWD,CA0063401,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
West County Agency,CA0038539,not_found,0,present,1,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Richmond City,CA0038539,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Westmorland City,CA0105007,not_found,0,present,1,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
Willits City,CA0023060,not_found,0,not_found,0,not_found,0,present,1,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,present,1,not_found,0,present,1,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0,not_found,0
